4.000E+2	3.861E-5
4.020E+2	3.711E-5
4.040E+2	3.663E-5
4.060E+2	3.703E-5
4.080E+2	3.303E-5
4.100E+2	3.282E-5
4.120E+2	3.439E-5
4.140E+2	3.814E-5
4.160E+2	3.892E-5
4.180E+2	4.138E-5
4.200E+2	4.610E-5
4.220E+2	4.246E-5
4.240E+2	3.819E-5
4.260E+2	3.930E-5
4.280E+2	3.367E-5
4.300E+2	3.273E-5
4.320E+2	3.557E-5
4.340E+2	3.822E-5
4.360E+2	3.804E-5
4.380E+2	3.705E-5
4.400E+2	3.536E-5
4.420E+2	3.988E-5
4.440E+2	4.732E-5
4.460E+2	4.170E-5
4.480E+2	3.549E-5
4.500E+2	3.441E-5
4.520E+2	3.442E-5
4.540E+2	3.424E-5
4.560E+2	3.720E-5
4.580E+2	3.642E-5
4.600E+2	3.653E-5
4.620E+2	3.618E-5
4.640E+2	3.454E-5
4.660E+2	3.580E-5
4.680E+2	3.859E-5
4.700E+2	4.030E-5
4.720E+2	3.351E-5
4.740E+2	3.183E-5
4.760E+2	3.427E-5
4.780E+2	3.543E-5
4.800E+2	3.802E-5
4.820E+2	3.466E-5
4.840E+2	3.235E-5
4.860E+2	3.136E-5
4.880E+2	3.142E-5
4.900E+2	3.439E-5
4.920E+2	3.555E-5
4.940E+2	3.621E-5
4.960E+2	3.594E-5
4.980E+2	3.611E-5
5.000E+2	3.693E-5
5.020E+2	3.414E-5
5.040E+2	3.275E-5
5.060E+2	3.333E-5
5.080E+2	3.471E-5
5.100E+2	3.739E-5
5.120E+2	4.030E-5
5.140E+2	3.687E-5
5.160E+2	3.539E-5
5.180E+2	3.682E-5
5.200E+2	3.580E-5
5.220E+2	4.726E-5
5.240E+2	4.573E-5
5.260E+2	3.585E-5
5.280E+2	3.686E-5
5.300E+2	3.633E-5
5.320E+2	3.179E-5
5.340E+2	3.505E-5
5.360E+2	3.617E-5
5.380E+2	3.931E-5
5.400E+2	4.671E-5
5.420E+2	3.760E-5
5.440E+2	3.655E-5
5.460E+2	3.909E-5
5.480E+2	3.863E-5
5.500E+2	3.307E-5
5.520E+2	3.385E-5
5.540E+2	3.508E-5
5.560E+2	3.326E-5
5.580E+2	3.403E-5
5.600E+2	3.450E-5
5.620E+2	3.260E-5
5.640E+2	3.269E-5
5.660E+2	3.347E-5
5.680E+2	3.549E-5
5.700E+2	4.286E-5
5.720E+2	3.833E-5
5.740E+2	3.676E-5
5.760E+2	3.702E-5
5.780E+2	3.618E-5
5.800E+2	3.264E-5
5.820E+2	3.235E-5
5.840E+2	3.416E-5
5.860E+2	3.892E-5
5.880E+2	3.739E-5
5.900E+2	3.421E-5
5.920E+2	3.250E-5
5.940E+2	3.263E-5
5.960E+2	3.388E-5
5.980E+2	3.487E-5
6.000E+2	3.294E-5
6.020E+2	3.505E-5
6.040E+2	3.910E-5
6.060E+2	3.660E-5
6.080E+2	3.479E-5
6.100E+2	3.466E-5
6.120E+2	3.615E-5
6.140E+2	3.444E-5
6.160E+2	3.420E-5
6.180E+2	3.440E-5
6.200E+2	3.299E-5
6.220E+2	3.308E-5
6.240E+2	3.605E-5
6.260E+2	3.575E-5
6.280E+2	3.338E-5
6.300E+2	3.425E-5
6.320E+2	3.327E-5
6.340E+2	3.370E-5
6.360E+2	3.527E-5
6.380E+2	3.379E-5
6.400E+2	3.542E-5
6.420E+2	3.325E-5
6.440E+2	3.428E-5
6.460E+2	3.348E-5
6.480E+2	3.197E-5
6.500E+2	3.193E-5
6.520E+2	3.037E-5
6.540E+2	3.265E-5
6.560E+2	3.387E-5
6.580E+2	3.427E-5
6.600E+2	3.554E-5
6.620E+2	3.362E-5
6.640E+2	3.379E-5
6.660E+2	3.284E-5
6.680E+2	3.109E-5
6.700E+2	3.209E-5
6.720E+2	3.394E-5
6.740E+2	3.419E-5
6.760E+2	3.198E-5
6.780E+2	3.285E-5
6.800E+2	3.326E-5
6.820E+2	3.496E-5
6.840E+2	3.401E-5
6.860E+2	3.240E-5
6.880E+2	3.255E-5
6.900E+2	3.408E-5
6.920E+2	3.253E-5
6.940E+2	3.319E-5
6.960E+2	3.016E-5
6.980E+2	2.853E-5
7.000E+2	3.190E-5
7.020E+2	3.250E-5
7.040E+2	3.241E-5
7.060E+2	3.473E-5
7.080E+2	3.299E-5
7.100E+2	3.195E-5
7.120E+2	3.357E-5
7.140E+2	3.481E-5
7.160E+2	3.621E-5
7.180E+2	3.394E-5
7.200E+2	3.336E-5
7.220E+2	3.068E-5
7.240E+2	3.064E-5
7.260E+2	3.134E-5
7.280E+2	3.300E-5
7.300E+2	3.604E-5
7.320E+2	3.504E-5
7.340E+2	3.482E-5
7.360E+2	3.452E-5
7.380E+2	3.487E-5
7.400E+2	3.704E-5
7.420E+2	3.514E-5
7.440E+2	2.947E-5
7.460E+2	3.020E-5
7.480E+2	3.362E-5
7.500E+2	3.474E-5
7.520E+2	3.100E-5
7.540E+2	3.331E-5
7.560E+2	3.195E-5
7.580E+2	3.018E-5
7.600E+2	3.088E-5
7.620E+2	3.324E-5
7.640E+2	3.303E-5
7.660E+2	3.139E-5
7.680E+2	3.780E-5
7.700E+2	3.285E-5
7.720E+2	3.257E-5
7.740E+2	3.465E-5
7.760E+2	3.336E-5
7.780E+2	3.444E-5
7.800E+2	3.407E-5
7.820E+2	3.285E-5
7.840E+2	3.249E-5
7.860E+2	3.143E-5
7.880E+2	3.358E-5
7.900E+2	3.183E-5
7.920E+2	3.376E-5
7.940E+2	3.492E-5
7.960E+2	3.282E-5
7.980E+2	3.347E-5
8.000E+2	3.321E-5
8.020E+2	3.172E-5
8.040E+2	3.019E-5
8.060E+2	3.249E-5
8.080E+2	3.228E-5
8.100E+2	3.442E-5
8.120E+2	3.556E-5
8.140E+2	3.225E-5
8.160E+2	3.308E-5
8.180E+2	3.164E-5
8.200E+2	3.339E-5
8.220E+2	3.453E-5
8.240E+2	3.656E-5
8.260E+2	3.417E-5
8.280E+2	3.241E-5
8.300E+2	3.460E-5
8.320E+2	3.169E-5
8.340E+2	3.263E-5
8.360E+2	3.228E-5
8.380E+2	3.265E-5
8.400E+2	3.394E-5
8.420E+2	3.543E-5
8.440E+2	3.418E-5
8.460E+2	3.278E-5
8.480E+2	3.183E-5
8.500E+2	3.369E-5
8.520E+2	3.305E-5
8.540E+2	3.140E-5
8.560E+2	3.336E-5
8.580E+2	3.236E-5
8.600E+2	2.985E-5
8.620E+2	3.267E-5
8.640E+2	3.185E-5
8.660E+2	3.243E-5
8.680E+2	3.419E-5
8.700E+2	3.426E-5
8.720E+2	3.329E-5
8.740E+2	3.237E-5
8.760E+2	2.919E-5
8.780E+2	3.084E-5
8.800E+2	3.237E-5
8.820E+2	3.030E-5
8.840E+2	3.013E-5
8.860E+2	3.188E-5
8.880E+2	3.371E-5
8.900E+2	3.188E-5
8.920E+2	3.309E-5
8.940E+2	3.368E-5
8.960E+2	3.194E-5
8.980E+2	3.131E-5
9.000E+2	3.392E-5
9.020E+2	3.193E-5
9.040E+2	2.995E-5
9.060E+2	3.088E-5
9.080E+2	3.167E-5
9.100E+2	3.163E-5
9.120E+2	3.246E-5
9.140E+2	3.200E-5
9.160E+2	3.335E-5
9.180E+2	3.282E-5
9.200E+2	3.237E-5
9.220E+2	3.174E-5
9.240E+2	3.167E-5
9.260E+2	3.167E-5
9.280E+2	3.126E-5
9.300E+2	3.136E-5
9.320E+2	3.015E-5
9.340E+2	3.075E-5
9.360E+2	3.369E-5
9.380E+2	3.448E-5
9.400E+2	3.314E-5
9.420E+2	3.257E-5
9.440E+2	3.010E-5
9.460E+2	3.063E-5
9.480E+2	3.394E-5
9.500E+2	3.370E-5
9.520E+2	3.164E-5
9.540E+2	2.915E-5
9.560E+2	3.226E-5
9.580E+2	3.126E-5
9.600E+2	3.290E-5
9.620E+2	3.271E-5
9.640E+2	3.153E-5
9.660E+2	3.093E-5
9.680E+2	3.026E-5
9.700E+2	3.319E-5
9.720E+2	3.307E-5
9.740E+2	3.089E-5
9.760E+2	3.005E-5
9.780E+2	3.155E-5
9.800E+2	3.347E-5
9.820E+2	3.494E-5
9.840E+2	3.470E-5
9.860E+2	3.097E-5
9.880E+2	2.977E-5
9.900E+2	3.443E-5
9.920E+2	3.535E-5
9.940E+2	3.228E-5
9.960E+2	3.085E-5
9.980E+2	3.112E-5
1.000E+3	3.188E-5
1.002E+3	3.271E-5
1.004E+3	3.190E-5
1.006E+3	3.270E-5
1.008E+3	3.299E-5
1.010E+3	3.240E-5
1.012E+3	3.356E-5
1.014E+3	3.447E-5
1.016E+3	3.218E-5
1.018E+3	3.480E-5
1.020E+3	3.329E-5
1.022E+3	3.298E-5
1.024E+3	3.420E-5
1.026E+3	3.033E-5
1.028E+3	3.204E-5
1.030E+3	3.166E-5
1.032E+3	3.142E-5
1.034E+3	2.919E-5
1.036E+3	2.842E-5
1.038E+3	3.085E-5
1.040E+3	3.118E-5
1.042E+3	2.989E-5
1.044E+3	2.948E-5
1.046E+3	2.975E-5
1.048E+3	3.088E-5
1.050E+3	3.012E-5
1.052E+3	3.249E-5
1.054E+3	3.171E-5
1.056E+3	2.940E-5
1.058E+3	3.136E-5
1.060E+3	3.192E-5
1.062E+3	3.192E-5
1.064E+3	2.968E-5
1.066E+3	2.966E-5
1.068E+3	3.114E-5
1.070E+3	2.954E-5
1.072E+3	2.736E-5
1.074E+3	3.197E-5
1.076E+3	3.192E-5
1.078E+3	2.872E-5
1.080E+3	3.069E-5
1.082E+3	3.231E-5
1.084E+3	2.882E-5
1.086E+3	2.992E-5
1.088E+3	3.149E-5
1.090E+3	2.931E-5
1.092E+3	2.941E-5
1.094E+3	3.044E-5
1.096E+3	3.276E-5
1.098E+3	3.119E-5
1.100E+3	2.926E-5
1.102E+3	3.013E-5
1.104E+3	3.071E-5
1.106E+3	3.148E-5
1.108E+3	3.204E-5
1.110E+3	3.321E-5
1.112E+3	3.402E-5
1.114E+3	3.204E-5
1.116E+3	3.038E-5
1.118E+3	3.005E-5
1.120E+3	3.104E-5
1.122E+3	3.008E-5
1.124E+3	3.164E-5
1.126E+3	3.280E-5
1.128E+3	3.134E-5
1.130E+3	2.823E-5
1.132E+3	2.865E-5
1.134E+3	2.884E-5
1.136E+3	3.240E-5
1.138E+3	3.173E-5
1.140E+3	3.077E-5
1.142E+3	2.990E-5
1.144E+3	2.914E-5
1.146E+3	3.007E-5
1.148E+3	2.971E-5
1.150E+3	3.024E-5
1.152E+3	3.032E-5
1.154E+3	3.015E-5
1.156E+3	3.062E-5
1.158E+3	3.087E-5
1.160E+3	3.207E-5
1.162E+3	3.081E-5
1.164E+3	2.913E-5
1.166E+3	3.049E-5
1.168E+3	3.036E-5
1.170E+3	2.968E-5
1.172E+3	2.904E-5
1.174E+3	3.020E-5
1.176E+3	2.963E-5
1.178E+3	2.855E-5
1.180E+3	2.961E-5
1.182E+3	3.188E-5
1.184E+3	3.105E-5
1.186E+3	3.272E-5
1.188E+3	3.254E-5
1.190E+3	3.184E-5
1.192E+3	3.259E-5
1.194E+3	3.015E-5
1.196E+3	3.192E-5
1.198E+3	3.129E-5
1.200E+3	3.192E-5
1.202E+3	3.083E-5
1.204E+3	2.810E-5
1.206E+3	3.062E-5
1.208E+3	3.146E-5
1.210E+3	3.112E-5
1.212E+3	3.133E-5
1.214E+3	3.005E-5
1.216E+3	3.195E-5
1.218E+3	3.193E-5
1.220E+3	3.131E-5
1.222E+3	3.036E-5
1.224E+3	3.069E-5
1.226E+3	3.117E-5
1.228E+3	3.178E-5
1.230E+3	3.208E-5
1.232E+3	3.233E-5
1.234E+3	3.159E-5
1.236E+3	3.170E-5
1.238E+3	2.975E-5
1.240E+3	3.242E-5
1.242E+3	3.137E-5
1.244E+3	3.054E-5
1.246E+3	3.091E-5
1.248E+3	2.909E-5
1.250E+3	2.940E-5
1.252E+3	2.908E-5
1.254E+3	2.823E-5
1.256E+3	2.735E-5
1.258E+3	3.041E-5
1.260E+3	3.183E-5
1.262E+3	3.086E-5
1.264E+3	2.966E-5
1.266E+3	3.022E-5
1.268E+3	3.127E-5
1.270E+3	3.122E-5
1.272E+3	3.008E-5
1.274E+3	2.949E-5
1.276E+3	3.076E-5
1.278E+3	3.164E-5
1.280E+3	3.140E-5
1.282E+3	3.177E-5
1.284E+3	3.254E-5
1.286E+3	3.135E-5
1.288E+3	3.191E-5
1.290E+3	3.230E-5
1.292E+3	3.235E-5
1.294E+3	3.104E-5
1.296E+3	3.097E-5
1.298E+3	3.219E-5
1.300E+3	3.104E-5
1.302E+3	2.928E-5
1.304E+3	2.828E-5
1.306E+3	2.955E-5
1.308E+3	2.961E-5
1.310E+3	3.126E-5
1.312E+3	2.969E-5
1.314E+3	3.018E-5
1.316E+3	3.008E-5
1.318E+3	3.029E-5
1.320E+3	3.160E-5
1.322E+3	3.226E-5
1.324E+3	3.199E-5
1.326E+3	2.977E-5
1.328E+3	2.932E-5
1.330E+3	2.819E-5
1.332E+3	2.742E-5
1.334E+3	3.216E-5
1.336E+3	3.204E-5
1.338E+3	2.954E-5
1.340E+3	2.791E-5
1.342E+3	3.337E-5
1.344E+3	3.453E-5
1.346E+3	3.161E-5
1.348E+3	2.935E-5
1.350E+3	3.119E-5
1.352E+3	3.246E-5
1.354E+3	2.992E-5
1.356E+3	3.096E-5
1.358E+3	3.122E-5
1.360E+3	3.183E-5
1.362E+3	3.160E-5
1.364E+3	3.397E-5
1.366E+3	3.401E-5
1.368E+3	3.041E-5
1.370E+3	2.840E-5
1.372E+3	3.105E-5
1.374E+3	3.084E-5
1.376E+3	2.825E-5
1.378E+3	3.029E-5
1.380E+3	3.508E-5
1.382E+3	3.384E-5
1.384E+3	3.297E-5
1.386E+3	3.175E-5
1.388E+3	2.956E-5
1.390E+3	2.946E-5
1.392E+3	3.103E-5
1.394E+3	2.866E-5
1.396E+3	2.828E-5
1.398E+3	2.795E-5
1.400E+3	2.790E-5
1.402E+3	2.791E-5
1.404E+3	2.867E-5
1.406E+3	2.865E-5
1.408E+3	3.136E-5
1.410E+3	2.974E-5
1.412E+3	3.049E-5
1.414E+3	2.964E-5
1.416E+3	2.878E-5
1.418E+3	2.975E-5
1.420E+3	2.948E-5
1.422E+3	3.210E-5
1.424E+3	3.046E-5
1.426E+3	3.051E-5
1.428E+3	2.861E-5
1.430E+3	3.095E-5
1.432E+3	3.068E-5
1.434E+3	2.840E-5
1.436E+3	3.070E-5
1.438E+3	3.363E-5
1.440E+3	3.467E-5
1.442E+3	3.071E-5
1.444E+3	2.963E-5
1.446E+3	3.120E-5
1.448E+3	3.170E-5
1.450E+3	2.921E-5
1.452E+3	3.273E-5
1.454E+3	3.231E-5
1.456E+3	2.880E-5
1.458E+3	2.780E-5
1.460E+3	3.038E-5
1.462E+3	2.992E-5
1.464E+3	3.052E-5
1.466E+3	3.194E-5
1.468E+3	2.935E-5
1.470E+3	2.986E-5
1.472E+3	3.158E-5
1.474E+3	2.996E-5
1.476E+3	2.833E-5
1.478E+3	2.956E-5
1.480E+3	3.171E-5
1.482E+3	3.416E-5
1.484E+3	3.120E-5
1.486E+3	3.021E-5
1.488E+3	2.984E-5
1.490E+3	3.036E-5
1.492E+3	3.070E-5
1.494E+3	2.971E-5
1.496E+3	3.048E-5
1.498E+3	2.976E-5
1.500E+3	3.038E-5
1.502E+3	3.059E-5
1.504E+3	2.981E-5
1.506E+3	2.911E-5
1.508E+3	2.747E-5
1.510E+3	2.975E-5
1.512E+3	2.850E-5
1.514E+3	2.789E-5
1.516E+3	2.912E-5
1.518E+3	2.824E-5
1.520E+3	2.970E-5
1.522E+3	2.918E-5
1.524E+3	2.947E-5
1.526E+3	2.931E-5
1.528E+3	3.228E-5
1.530E+3	3.276E-5
1.532E+3	3.165E-5
1.534E+3	3.105E-5
1.536E+3	3.114E-5
1.538E+3	2.900E-5
1.540E+3	2.981E-5
1.542E+3	3.069E-5
1.544E+3	2.807E-5
1.546E+3	2.784E-5
1.548E+3	2.880E-5
1.550E+3	2.694E-5
1.552E+3	2.822E-5
1.554E+3	2.875E-5
1.556E+3	2.832E-5
1.558E+3	3.129E-5
1.560E+3	3.001E-5
1.562E+3	2.988E-5
1.564E+3	3.248E-5
1.566E+3	2.946E-5
1.568E+3	3.066E-5
1.570E+3	3.129E-5
1.572E+3	2.995E-5
1.574E+3	2.985E-5
1.576E+3	3.030E-5
1.578E+3	2.897E-5
1.580E+3	2.877E-5
1.582E+3	2.975E-5
1.584E+3	3.024E-5
1.586E+3	2.809E-5
1.588E+3	2.765E-5
1.590E+3	2.898E-5
1.592E+3	2.923E-5
1.594E+3	2.931E-5
1.596E+3	3.021E-5
1.598E+3	2.924E-5
1.600E+3	3.044E-5
